model,dataset,intervention,layer_idx,layer_depth,split,seed,arm,target_modality,n,correct,misled,neither,p_valid,selectivity
google_gemma-3-12b-it,mscoco,content,18,0.375,val,42,intervention,image,100,40,45,15,0.85,-0.058824
google_gemma-3-12b-it,mscoco,content,18,0.375,val,42,intervention,text,100,86,5,9,0.91,0.89011
google_gemma-3-12b-it,mscoco,content,18,0.375,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,18,0.375,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,18,0.375,val,43,intervention,image,100,40,48,12,0.88,-0.090909
google_gemma-3-12b-it,mscoco,content,18,0.375,val,43,intervention,text,100,87,4,9,0.91,0.912088
google_gemma-3-12b-it,mscoco,content,18,0.375,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,18,0.375,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,18,0.375,val,44,intervention,image,100,38,50,12,0.88,-0.136364
google_gemma-3-12b-it,mscoco,content,18,0.375,val,44,intervention,text,100,85,6,9,0.91,0.868132
google_gemma-3-12b-it,mscoco,content,24,0.5,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,24,0.5,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,24,0.5,val,42,intervention,image,100,98,1,1,0.99,0.979798
google_gemma-3-12b-it,mscoco,content,24,0.5,val,42,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,24,0.5,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,24,0.5,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,24,0.5,val,43,intervention,image,100,98,1,1,0.99,0.979798
google_gemma-3-12b-it,mscoco,content,24,0.5,val,43,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,24,0.5,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,24,0.5,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,24,0.5,val,44,intervention,image,100,98,1,1,0.99,0.979798
google_gemma-3-12b-it,mscoco,content,24,0.5,val,44,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,29,0.625,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,29,0.625,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,29,0.625,val,42,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,29,0.625,val,42,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,29,0.625,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,29,0.625,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,29,0.625,val,43,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,29,0.625,val,43,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,29,0.625,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,29,0.625,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,29,0.625,val,44,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,29,0.625,val,44,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,35,0.75,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,35,0.75,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,35,0.75,val,42,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,35,0.75,val,42,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,35,0.75,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,35,0.75,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,35,0.75,val,43,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,35,0.75,val,43,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,35,0.75,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,35,0.75,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,35,0.75,val,44,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,35,0.75,val,44,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,41,0.875,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,41,0.875,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,41,0.875,val,42,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,41,0.875,val,42,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,41,0.875,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,41,0.875,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,41,0.875,val,43,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,41,0.875,val,43,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,41,0.875,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,41,0.875,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,41,0.875,val,44,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,41,0.875,val,44,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,47,1.0,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,47,1.0,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,47,1.0,val,42,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,47,1.0,val,42,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,47,1.0,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,47,1.0,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,47,1.0,val,43,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,47,1.0,val,43,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,47,1.0,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,47,1.0,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,47,1.0,val,44,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,47,1.0,val,44,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,0,0.0,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,0,0.0,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,0,0.0,val,42,intervention,image,100,9,89,2,0.98,-0.816327
google_gemma-3-12b-it,mscoco,marker,0,0.0,val,42,intervention,text,100,24,64,12,0.88,-0.454545
google_gemma-3-12b-it,mscoco,marker,0,0.0,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,0,0.0,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,0,0.0,val,43,intervention,image,100,21,73,6,0.94,-0.553191
google_gemma-3-12b-it,mscoco,marker,0,0.0,val,43,intervention,text,100,40,51,9,0.91,-0.120879
google_gemma-3-12b-it,mscoco,marker,0,0.0,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,0,0.0,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,0,0.0,val,44,intervention,image,100,3,96,1,0.99,-0.939394
google_gemma-3-12b-it,mscoco,marker,0,0.0,val,44,intervention,text,100,9,88,3,0.97,-0.814433
google_gemma-3-12b-it,mscoco,marker,6,0.125,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,6,0.125,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,6,0.125,val,42,intervention,image,100,12,85,3,0.97,-0.752577
google_gemma-3-12b-it,mscoco,marker,6,0.125,val,42,intervention,text,100,44,49,7,0.93,-0.053763
google_gemma-3-12b-it,mscoco,marker,6,0.125,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,6,0.125,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,6,0.125,val,43,intervention,image,100,26,67,7,0.93,-0.44086
google_gemma-3-12b-it,mscoco,marker,6,0.125,val,43,intervention,text,100,47,46,7,0.93,0.010753
google_gemma-3-12b-it,mscoco,marker,6,0.125,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,6,0.125,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,6,0.125,val,44,intervention,image,100,16,82,2,0.98,-0.673469
google_gemma-3-12b-it,mscoco,marker,6,0.125,val,44,intervention,text,100,65,27,8,0.92,0.413043
google_gemma-3-12b-it,mscoco,marker,12,0.25,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,12,0.25,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,12,0.25,val,42,intervention,image,100,47,45,8,0.92,0.021739
google_gemma-3-12b-it,mscoco,marker,12,0.25,val,42,intervention,text,100,24,63,13,0.87,-0.448276
google_gemma-3-12b-it,mscoco,marker,12,0.25,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,12,0.25,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,12,0.25,val,43,intervention,image,100,34,62,4,0.96,-0.291667
google_gemma-3-12b-it,mscoco,marker,12,0.25,val,43,intervention,text,100,29,61,10,0.9,-0.355556
google_gemma-3-12b-it,mscoco,marker,12,0.25,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,12,0.25,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,12,0.25,val,44,intervention,image,100,32,63,5,0.95,-0.326316
google_gemma-3-12b-it,mscoco,marker,12,0.25,val,44,intervention,text,100,27,65,8,0.92,-0.413043
google_gemma-3-12b-it,mscoco,marker,18,0.375,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,18,0.375,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,18,0.375,val,42,intervention,image,100,38,57,5,0.95,-0.2
google_gemma-3-12b-it,mscoco,marker,18,0.375,val,42,intervention,text,100,91,7,2,0.98,0.857143
google_gemma-3-12b-it,mscoco,marker,18,0.375,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,18,0.375,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,18,0.375,val,43,intervention,image,100,36,59,5,0.95,-0.242105
google_gemma-3-12b-it,mscoco,marker,18,0.375,val,43,intervention,text,100,88,10,2,0.98,0.795918
google_gemma-3-12b-it,mscoco,marker,18,0.375,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,18,0.375,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,18,0.375,val,44,intervention,image,100,35,60,5,0.95,-0.263158
google_gemma-3-12b-it,mscoco,marker,18,0.375,val,44,intervention,text,100,90,7,3,0.97,0.85567
google_gemma-3-12b-it,mscoco,marker,24,0.5,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,24,0.5,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,24,0.5,val,42,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,24,0.5,val,42,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,24,0.5,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,24,0.5,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,24,0.5,val,43,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,24,0.5,val,43,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,24,0.5,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,24,0.5,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,24,0.5,val,44,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,24,0.5,val,44,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,29,0.625,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,29,0.625,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,29,0.625,val,42,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,29,0.625,val,42,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,29,0.625,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,29,0.625,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,29,0.625,val,43,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,29,0.625,val,43,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,29,0.625,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,29,0.625,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,29,0.625,val,44,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,29,0.625,val,44,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,35,0.75,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,35,0.75,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,35,0.75,val,42,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,35,0.75,val,42,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,35,0.75,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,35,0.75,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,35,0.75,val,43,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,35,0.75,val,43,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,35,0.75,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,35,0.75,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,35,0.75,val,44,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,35,0.75,val,44,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,41,0.875,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,41,0.875,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,41,0.875,val,42,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,41,0.875,val,42,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,41,0.875,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,41,0.875,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,41,0.875,val,43,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,41,0.875,val,43,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,41,0.875,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,41,0.875,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,41,0.875,val,44,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,41,0.875,val,44,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,47,1.0,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,47,1.0,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,47,1.0,val,42,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,47,1.0,val,42,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,47,1.0,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,47,1.0,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,47,1.0,val,43,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,47,1.0,val,43,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,47,1.0,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,47,1.0,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,47,1.0,val,44,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,marker,47,1.0,val,44,intervention,text,100,100,0,0,1.0,1.0
